Event Name,Event_url,Venue Address,Venue City,Venue State,Venue Country,Latitude,Longitude,Time Zone,Date,Time
New York Rangers vs. Toronto Maple Leafs,http://www.ticketmaster.com/new-york-rangers-vs-toronto-maple-new-york-new-york-12-23-2017/event/3B0052D8127014EC,7th Ave & 32nd Street,New York,New York,United States Of America,40.7497062,-73.9916006,America/New_York,2017-12-23,19:00:00
Pittsburgh Penguins vs. Anaheim Ducks,http://www.ticketmaster.com/pittsburgh-penguins-vs-anaheim-ducks-pittsburgh-pennsylvania-12-23-2017/event/160052D68B071304,1001 Fifth Avenue,Pittsburgh,Pennsylvania,United States Of America,40.4388401,-79.9908551,America/New_York,2017-12-23,19:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-12-02-2017/event/0300525BF0028E4E,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2017-12-02,20:00:00
New York Rangers vs. Toronto Maple Leafs,http://www.ticketmaster.com/new-york-rangers-vs-toronto-maple-new-york-new-york-12-23-2017/event/3B0052D8127014EC,7th Ave & 32nd Street,New York,New York,United States Of America,40.7497062,-73.9916006,America/New_York,2017-12-23,19:00:00
Pittsburgh Penguins vs. Anaheim Ducks,http://www.ticketmaster.com/pittsburgh-penguins-vs-anaheim-ducks-pittsburgh-pennsylvania-12-23-2017/event/160052D68B071304,1001 Fifth Avenue,Pittsburgh,Pennsylvania,United States Of America,40.4388401,-79.9908551,America/New_York,2017-12-23,19:00:00
Chicago Blackhawks V. Anaheim Ducks,http://www.ticketmaster.com/chicago-blackhawks-v-anaheim-ducks-chicago-illinois-11-27-2017/event/0400530A8B741F21,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2017-11-27,19:30:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-12-03-2017/event/0300525BF0098E51,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2017-12-03,15:00:00
Boston Bruins vs. Tampa Bay Lightning,http://www.ticketmaster.com/boston-bruins-vs-tampa-bay-lightning-boston-massachusetts-11-29-2017/event/010052D6D78F6549,100 Legends Way,Boston,Massachusetts,United States Of America,42.365841,-71.060724,America/New_York,2017-11-29,19:30:00
Indiana Pacers vs. Chicago Bulls,http://www.ticketmaster.com/indiana-pacers-vs-chicago-bulls-indianapolis-indiana-01-06-2018/event/0500530E04B87486,125 S. Pennsylvania St.,Indianapolis,Indiana,United States Of America,39.764064,-86.155507,America/Indianapolis,2018-01-06,19:00:00
Portland Trail Blazers vs. Washington Wizards,http://www.ticketmaster.com/portland-trail-blazers-vs-washington-wizards-portland-oregon-12-05-2017/event/0F005310EC54904A,"One Center Court, Suite 100",Portland,Oregon,United States Of America,45.53118896,-122.66645813,America/Los_Angeles,2017-12-05,19:00:00
Pittsburgh Steelers vs. Baltimore Ravens,http://www.ticketmaster.com/pittsburgh-steelers-vs-baltimore-ravens-pittsburgh-pennsylvania-12-10-2017/event/1600528BD9EFBF9F,100 Art Rooney Avenue,Pittsburgh,Pennsylvania,United States Of America,40.446093,-80.015884,America/New_York,2017-12-10,20:30:00
Pittsburgh Penguins vs. Vegas Golden Knights,http://www.ticketmaster.com/pittsburgh-penguins-vs-vegas-golden-knights-pittsburgh-pennsylvania-02-06-2018/event/160052D68B281324,1001 Fifth Avenue,Pittsburgh,Pennsylvania,United States Of America,40.4388401,-79.9908551,America/New_York,2018-02-06,19:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-12-27-2017/event/0300525BF1E990FD,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2017-12-27,14:00:00
Chicago Bulls V. Portland Trail Blazers,http://www.ticketmaster.com/chicago-bulls-v-portland-trail-blazers-chicago-illinois-01-01-2018/event/0400530FD99D456D,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2018-01-01,19:00:00
St. Louis Blues vs. Anaheim Ducks,http://www.ticketmaster.com/st-louis-blues-vs-anaheim-ducks-st-louis-missouri-12-14-2017/event/06005304B63E6139,1401 Clark Ave,St Louis,Missouri,United States Of America,38.626432,-90.202617,America/Chicago,2017-12-14,19:00:00
Minnesota Wild vs. Dallas Stars,http://www.ticketmaster.com/minnesota-wild-vs-dallas-stars-saint-paul-minnesota-12-27-2017/event/060053028E884900,199 Kellogg Blvd,Saint Paul,Minnesota,United States Of America,44.94489438,-93.10121819,America/Chicago,2017-12-27,19:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-11-29-2017/event/0300525BEDDF8AA8,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2017-11-29,20:00:00
Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,http://www.ticketmaster.com/tim-mcgraw-faith-hill-soul2soul-the-hershey-pennsylvania-06-12-2018/event/0200536394955582,550 West Hersheypark Drive,Hershey,Pennsylvania,United States Of America,40.285717,-76.6758748,America/New_York,2018-06-12,19:30:00
The Great Xscape Tour,http://www.ticketmaster.com/the-great-xscape-tour-charlotte-north-carolina-12-02-2017/event/0E005332BAAB4855,333 East Trade Street,Charlotte,North Carolina,United States Of America,35.225222,-80.839921,America/New_York,2017-12-02,19:30:00
Chicago Bulls V. Detroit Pistons,http://www.ticketmaster.com/chicago-bulls-v-detroit-pistons-chicago-illinois-01-13-2018/event/0400530FD9AA457D,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2018-01-13,19:00:00
Anaheim Ducks vs. Los Angeles Kings,http://www.ticketmaster.com/anaheim-ducks-vs-los-angeles-kings-anaheim-california-01-19-2018/event/090052DD92CE206F,2695 E. Katella,Anaheim,California,United States Of America,33.80780364,-117.87653112,America/Los_Angeles,2018-01-19,19:00:00
Monster Jam,http://www.ticketmaster.com/monster-jam-anaheim-california-01-27-2018/event/0900531CBA5D73E3,2000 Gene Autry Way,Anaheim,California,United States Of America,33.80003,-117.883043,America/Los_Angeles,2018-01-27,18:30:00
New York Knicks vs. Brooklyn Nets,http://www.ticketmaster.com/new-york-knicks-vs-brooklyn-nets-new-york-new-york-01-30-2018/event/3B00530FF35C2184,7th Ave & 32nd Street,New York,New York,United States Of America,40.7497062,-73.9916006,America/New_York,2018-01-30,19:30:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-12-30-2017/event/0700524EFE1E7914,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2017-12-30,14:00:00
Hamilton (Touring),http://www.ticketmaster.com/hamilton-touring-seattle-washington-02-10-2018/event/0F00535AEA834322,911 Pine St,Seattle,Washington,United States Of America,47.6135664,-122.3319103,America/Los_Angeles,2018-02-10,14:00:00
Monster Jam,http://www.ticketmaster.com/monster-jam-anaheim-california-02-10-2018/event/0900531CBA6273F0,2000 Gene Autry Way,Anaheim,California,United States Of America,33.80003,-117.883043,America/Los_Angeles,2018-02-10,18:30:00
Washington Wizards vs. Golden State Warriors,http://www.ticketmaster.com/washington-wizards-vs-golden-state-warriors-washington-district-of-columbia-02-28-2018/event/1500530EF9E03A9F,601 F Street NW,Washington,District Of Columbia,United States Of America,38.897412,-77.020029,America/New_York,2018-02-28,20:00:00
Anaheim Ducks vs. Calgary Flames,http://www.ticketmaster.com/anaheim-ducks-vs-calgary-flames-anaheim-california-12-29-2017/event/090052DD92BF205A,2695 E. Katella,Anaheim,California,United States Of America,33.80780364,-117.87653112,America/Los_Angeles,2017-12-29,19:00:00
Monster Jam,http://www.ticketmaster.com/monster-jam-glendale-arizona-02-03-2018/event/1900533AD890444C,1 Cardinals Drive,Glendale,Arizona,United States Of America,33.527308,-112.262258,America/Phoenix,2018-02-03,19:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-12-28-2017/event/0300525BF1EB9109,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2017-12-28,19:00:00
Boston Bruins vs. Detroit Red Wings,http://www.ticketmaster.com/boston-bruins-vs-detroit-red-wings-boston-massachusetts-12-23-2017/event/010052D6D7AE6571,100 Legends Way,Boston,Massachusetts,United States Of America,42.365841,-71.060724,America/New_York,2017-12-23,13:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-11-25-2017/event/0700524EFDFE78EF,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2017-11-25,14:00:00
Miami Dolphins vs. Buffalo Bills,http://www.ticketmaster.com/miami-dolphins-vs-buffalo-bills-miami-florida-12-31-2017/event/0D005294FBE2996A,347 Don Shula Drive,Miami,Florida,United States Of America,25.9489822,-80.250473,America/New_York,2017-12-31,13:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-12-29-2017/event/0700524EFF1279D1,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2017-12-29,13:30:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-01-06-2018/event/0700524EFE257916,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-01-06,14:00:00
New York Rangers vs. Anaheim Ducks,http://www.ticketmaster.com/new-york-rangers-vs-anaheim-ducks-new-york-new-york-12-19-2017/event/3B0052D8126F14EA,7th Ave & 32nd Street,New York,New York,United States Of America,40.7497062,-73.9916006,America/New_York,2017-12-19,19:00:00
Pittsburgh Steelers vs. Cleveland Browns,http://www.ticketmaster.com/pittsburgh-steelers-vs-cleveland-browns-pittsburgh-pennsylvania-12-31-2017/event/1600528BE0DAC390,100 Art Rooney Avenue,Pittsburgh,Pennsylvania,United States Of America,40.446093,-80.015884,America/New_York,2017-12-31,13:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-12-02-2017/event/0700524EFE6A7938,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2017-12-02,20:00:00
Brooklyn Nets v. Washington Wizards,http://www.ticketmaster.com/brooklyn-nets-v-washington-wizards-brooklyn-new-york-12-22-2017/event/0000530AC7416F40,620 Atlantic Ave,Brooklyn,New York,United States Of America,40.68350417,-73.97661659,America/New_York,2017-12-22,19:30:00
Buffalo Bills vs. Miami Dolphins,http://www.ticketmaster.com/buffalo-bills-vs-miami-dolphins-orchard-park-new-york-12-17-2017/event/0000527CD308FB45,1 Bills Drive,Orchard Park,New York,United States Of America,42.77320745,-78.78804278,America/New_York,2017-12-17,13:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-12-23-2017/event/0700524EFE157912,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2017-12-23,14:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-11-28-2017/event/0300525BEDDE8AA6,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2017-11-28,19:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-12-03-2017/event/0700524EFEF679BF,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2017-12-03,14:00:00
New Jersey Devils vs. Anaheim Ducks,http://www.ticketmaster.com/new-jersey-devils-vs-anaheim-ducks-newark-new-jersey-12-18-2017/event/020052DAA4872DD9,25 Lafayette Street,Newark,New Jersey,United States Of America,40.73340555,-74.17121214,America/New_York,2017-12-18,19:00:00
Detroit Red Wings vs. Montreal Canadiens,http://www.ticketmaster.com/detroit-red-wings-vs-montreal-canadiens-detroit-michigan-11-30-2017/event/08005310FCF74E31,2645 Woodward,Detroit,Michigan,United States Of America,42.341089,-83.055434,America/New_York,2017-11-30,19:30:00
Hamilton (Touring),http://www.ticketmaster.com/hamilton-touring-san-diego-california-01-13-2018/event/0A00533D9CC5249D,3rd & B St.,San Diego,California,United States Of America,32.7177942,-117.1619999,America/Los_Angeles,2018-01-13,14:00:00
Chicago Blackhawks V. Buffalo Sabres,http://www.ticketmaster.com/chicago-blackhawks-v-buffalo-sabres-chicago-illinois-12-08-2017/event/0400530A8B171EA4,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2017-12-08,19:30:00
Nick Cannon Presents: Wild 'N Out Live!,http://www.ticketmaster.com/nick-cannon-presents-wild-n-out-cleveland-ohio-11-25-2017/event/0500534DD5BD65E6,2000 Prospect Ave,Cleveland,Ohio,United States Of America,41.499156,-81.676939,America/New_York,2017-11-25,20:00:00
Chicago Blackhawks V. Edmonton Oilers,http://www.ticketmaster.com/chicago-blackhawks-v-edmonton-oilers-chicago-illinois-01-07-2018/event/0400530A8B1F1EAE,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2018-01-07,14:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-01-07-2018/event/0700524EFF1979D3,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-01-07,14:00:00
Chicago Blackhawks V. Detroit Red Wings,http://www.ticketmaster.com/chicago-blackhawks-v-detroit-red-wings-chicago-illinois-01-14-2018/event/0400530A8AF51E81,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2018-01-14,18:00:00
Hamilton (Touring),http://www.ticketmaster.com/hamilton-touring-san-diego-california-01-21-2018/event/0A00533D9CD32533,3rd & B St.,San Diego,California,United States Of America,32.7177942,-117.1619999,America/Los_Angeles,2018-01-21,13:00:00
Monster Jam,http://www.ticketmaster.com/monster-jam-houston-texas-01-27-2018/event/3A00534DC91053F2,One NRG Park,Houston,Texas,United States Of America,29.684846,-95.407763,America/Chicago,2018-01-27,19:00:00
Chicago Bulls V. Toronto Raptors,http://www.ticketmaster.com/chicago-bulls-v-toronto-raptors-chicago-illinois-01-03-2018/event/0400530FD9A24571,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2018-01-03,19:00:00
New York Rangers vs. Chicago Blackhawks,http://www.ticketmaster.com/new-york-rangers-vs-chicago-blackhawks-new-york-new-york-01-03-2018/event/3B0052D8127114F0,7th Ave & 32nd Street,New York,New York,United States Of America,40.7497062,-73.9916006,America/New_York,2018-01-03,20:00:00
Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,http://www.ticketmaster.com/tim-mcgraw-faith-hill-soul2soul-the-seattle-washington-07-13-2018/event/0F005361EA94396D,1st Avenue N and 305 Harrison Street,Seattle,Washington,United States Of America,47.6221261,-122.35401604,America/Los_Angeles,2018-07-13,19:30:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-01-02-2018/event/0700524EFD1077DE,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-01-02,19:30:00
Hamilton (Touring),http://www.ticketmaster.com/hamilton-touring-seattle-washington-03-18-2018/event/0F00535AEAC5435F,911 Pine St,Seattle,Washington,United States Of America,47.6135664,-122.3319103,America/Los_Angeles,2018-03-18,13:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-12-02-2017/event/0700524EFE0478F3,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2017-12-02,14:00:00
Brooklyn Nets v. Washington Wizards,http://www.ticketmaster.com/brooklyn-nets-v-washington-wizards-brooklyn-new-york-12-12-2017/event/0000530AC72A6F0A,620 Atlantic Ave,Brooklyn,New York,United States Of America,40.68350417,-73.97661659,America/New_York,2017-12-12,19:30:00
New York Jets vs. Kansas City Chiefs,http://www.ticketmaster.com/new-york-jets-vs-kansas-city-east-rutherford-new-jersey-12-03-2017/event/00005294B826FAC6,One MetLife Stadium Drive,East Rutherford,New Jersey,United States Of America,40.81393312,-74.07444122,America/New_York,2017-12-03,13:00:00
A Perfect Circle,http://www.ticketmaster.com/a-perfect-circle-chicago-illinois-11-24-2017/event/040052D0C7BA41B6,525 South Racine,Chicago,Illinois,United States Of America,41.8750917,-87.6568165,America/Chicago,2017-11-24,20:00:00
Dallas Mavericks vs. LA Clippers,http://www.ticketmaster.com/dallas-mavericks-vs-la-clippers-dallas-texas-12-02-2017/event/0C0053111BA45F8D,2500 Victory Avenue,Dallas,Texas,United States Of America,32.79067196,-96.81081803,America/Chicago,2017-12-02,13:00:00
Seattle Mariners vs. New York Yankees,http://www.ticketmaster.com/seattle-mariners-vs-new-york-yankees-seattle-washington-09-08-2018/event/0F005358CDDF35C3,Mailing Address: P.O. Box 4100 ,Seattle,Washington,United States Of America,47.590333,-122.33285,America/Los_Angeles,2018-09-08,18:10:00
Boston Bruins vs. Carolina Hurricanes,http://www.ticketmaster.com/boston-bruins-vs-carolina-hurricanes-boston-massachusetts-01-06-2018/event/010052D6D7BC6580,100 Legends Way,Boston,Massachusetts,United States Of America,42.365841,-71.060724,America/New_York,2018-01-06,19:00:00
